movieId,title,genres
6468,"Stranger Among Us, A (1992)",Romance
6470,Chisum (1970),Western
6473,Half Moon Street (1986),Drama
6473,Half Moon Street (1986),Thriller
6474,"Truce, The (a.k.a. La Tregua) (1996)",Drama
6476,Shattered (1991),Mystery
6476,Shattered (1991),Thriller
6477,"Song of Bernadette, The (1943)",Drama
6480,Thoroughly Modern Millie (1967),Comedy
6480,Thoroughly Modern Millie (1967),Musical
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
6484,Hollywood Homicide (2003),Action
6484,Hollywood Homicide (2003),Crime
6484,Hollywood Homicide (2003),Drama
6493,Alex and Emma (2003),Comedy
6493,Alex and Emma (2003),Drama
6493,Alex and Emma (2003),Romance
6498,Murphy's War (1971),War
6502,28 Days Later (2002),Action
6502,28 Days Later (2002),Horror
6502,28 Days Later (2002),Sci-Fi
6503,Charlie's Angels: Full Throttle (2003),Action
6503,Charlie's Angels: Full Throttle (2003),Adventure
6503,Charlie's Angels: Full Throttle (2003),Comedy
6503,Charlie's Angels: Full Throttle (2003),Crime
6503,Charlie's Angels: Full Throttle (2003),Thriller
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action
6506,Fulltime Killer (Chuen jik sat sau) (2001),Thriller
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Romance
6513,Made for Each Other (1939),Comedy
6513,Made for Each Other (1939),Drama
6513,Made for Each Other (1939),Romance
6514,Ring of Terror (1962),Horror
6515,You Only Live Once (1937),Crime
6515,You Only Live Once (1937),Film-Noir
6516,Anastasia (1956),Drama
6518,Flight of the Intruder (1991),Action
6518,Flight of the Intruder (1991),War
6521,"Main Event, The (1979)",Comedy
6522,Man's Favorite Sport? (1964),Comedy
6525,Nuts (1987),Drama
6527,Scaramouche (1952),Adventure
6527,Scaramouche (1952),Romance
6528,Start the Revolution Without Me (1970),Comedy
6530,"Tenant, The (Locataire, Le) (1976)",Drama
6530,"Tenant, The (Locataire, Le) (1976)",Horror
6530,"Tenant, The (Locataire, Le) (1976)",Mystery
6530,"Tenant, The (Locataire, Le) (1976)",Thriller
6531,"Hour of the Pig, The (1993)",Crime
6531,"Hour of the Pig, The (1993)",Drama
6531,"Hour of the Pig, The (1993)",Mystery
6533,"What's Up, Doc? (1972)",Comedy
6534,Hulk (2003),Action
6534,Hulk (2003),Adventure
6534,Hulk (2003),Sci-Fi
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
6536,Sinbad: Legend of the Seven Seas (2003),Adventure
6536,Sinbad: Legend of the Seven Seas (2003),Animation
6536,Sinbad: Legend of the Seven Seas (2003),Children
6536,Sinbad: Legend of the Seven Seas (2003),Fantasy
6537,Terminator 3: Rise of the Machines (2003),Action
6537,Terminator 3: Rise of the Machines (2003),Adventure
6537,Terminator 3: Rise of the Machines (2003),Sci-Fi
6538,Swimming Pool (2003),Drama
6538,Swimming Pool (2003),Mystery
6538,Swimming Pool (2003),Thriller
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Adventure
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Comedy
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Fantasy
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Fantasy
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Sci-Fi
6547,Northfork (2003),Drama
6547,Northfork (2003),Fantasy
6548,Bad Boys II (2003),Action
6548,Bad Boys II (2003),Comedy
6548,Bad Boys II (2003),Crime
6548,Bad Boys II (2003),Thriller
6550,Johnny English (2003),Action
6550,Johnny English (2003),Comedy
6550,Johnny English (2003),Thriller
6552,Dirty Pretty Things (2002),Crime
6552,Dirty Pretty Things (2002),Drama
6552,Dirty Pretty Things (2002),Thriller
6559,Little Giants (1994),Children
6559,Little Giants (1994),Comedy
6561,"Mouse That Roared, The (1959)",Comedy
6561,"Mouse That Roared, The (1959)",War
6562,Spencer's Mountain (1963),Comedy
6562,Spencer's Mountain (1963),Drama
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Adventure
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Comedy
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Romance
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Thriller
6565,Seabiscuit (2003),Drama
6566,Spy Kids 3-D: Game Over (2003),Action
6566,Spy Kids 3-D: Game Over (2003),Adventure
6566,Spy Kids 3-D: Game Over (2003),Children
6568,Camp (2003),Comedy
6568,Camp (2003),Musical
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
6579,"One, Two, Three (1961)",Comedy
6582,Remo Williams: The Adventure Begins (1985),Action
6582,Remo Williams: The Adventure Begins (1985),Comedy
6582,Remo Williams: The Adventure Begins (1985),Crime
6582,Remo Williams: The Adventure Begins (1985),Thriller
6584,"What's Up, Tiger Lily? (1966)",Adventure
6584,"What's Up, Tiger Lily? (1966)",Comedy
6584,"What's Up, Tiger Lily? (1966)",Crime
6584,"What's Up, Tiger Lily? (1966)",Thriller
6585,White Lightning (1973),Action
6585,White Lightning (1973),Crime
6585,White Lightning (1973),Drama
6586,American Wedding (American Pie 3) (2003),Comedy
6587,Gigli (2003),Comedy
6587,Gigli (2003),Crime
6587,Gigli (2003),Romance
6591,"Magdalene Sisters, The (2002)",Drama
6592,"Secret Lives of Dentists, The (2002)",Drama
6593,Freaky Friday (2003),Children
6593,Freaky Friday (2003),Comedy
6593,Freaky Friday (2003),Fantasy
6595,S.W.A.T. (2003),Action
6595,S.W.A.T. (2003),Thriller
6596,"Divorce, Le (2003)",Comedy
6596,"Divorce, Le (2003)",Drama
6596,"Divorce, Le (2003)",Romance
6598,Step Into Liquid (2002),Documentary
6599,Accattone (1961),Drama
6600,...And God Spoke (1993),Comedy
6602,Brain Damage (1988),Comedy
6602,Brain Damage (1988),Horror
6603,"Double Life, A (1947)",Crime
6603,"Double Life, A (1947)",Drama
6603,"Double Life, A (1947)",Film-Noir
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
6611,Umberto D. (1952),Drama
6612,Brother's Keeper (1992),Documentary
6613,"Day of the Dolphin, The (1973)",Drama
6615,Freddy vs. Jason (2003),Action
6615,Freddy vs. Jason (2003),Horror
6615,Freddy vs. Jason (2003),Thriller
6617,Open Range (2003),Western
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action
6618,Shaolin Soccer (Siu lam juk kau) (2001),Comedy
6620,American Splendor (2003),Comedy
6620,American Splendor (2003),Drama
6624,Agent Cody Banks (2003),Action
6624,Agent Cody Banks (2003),Adventure
6624,Agent Cody Banks (2003),Children
6624,Agent Cody Banks (2003),Fantasy
6628,Hot Dog... The Movie (1984),Comedy
6629,House of Wax (1953),Crime
6629,House of Wax (1953),Horror
6629,House of Wax (1953),Mystery
6629,House of Wax (1953),Thriller
6630,"Inn of the Sixth Happiness, The (1958)",Adventure
6630,"Inn of the Sixth Happiness, The (1958)",Drama
6636,"Sure Thing, The (1985)",Comedy
6636,"Sure Thing, The (1985)",Romance
6638,Valley Girl (1983),Comedy
6638,Valley Girl (1983),Romance
6639,Wait Until Dark (1967),Drama
6639,Wait Until Dark (1967),Thriller
6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Drama
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama
6644,"Green Ray, The (Rayon vert, Le) (1986)",Romance
6645,THX 1138 (1971),Action
6645,THX 1138 (1971),Adventure
6645,THX 1138 (1971),Drama
6645,THX 1138 (1971),Sci-Fi
6646,Valley of the Dolls (1967),Drama
6650,Kind Hearts and Coronets (1949),Comedy
6650,Kind Hearts and Coronets (1949),Drama
6658,10 (1979),Comedy
6658,10 (1979),Romance
6659,Tremors (1990),Comedy
6659,Tremors (1990),Horror
6659,Tremors (1990),Sci-Fi
6662,"Pink Panther, The (1963)",Comedy
6662,"Pink Panther, The (1963)",Crime
6663,"Pink Panther Strikes Again, The (1976)",Comedy
6663,"Pink Panther Strikes Again, The (1976)",Crime
6664,Commando (1985),Action
6664,Commando (1985),Adventure
6665,Dracula (1979),Horror
6665,Dracula (1979),Romance
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Drama
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Fantasy
6669,Ikiru (1952),Drama
6671,"Angel at My Table, An (1990)",Drama
6676,Incident at Oglala (1992),Documentary
6678,"Handmaid's Tale, The (1990)",Drama
6678,"Handmaid's Tale, The (1990)",Sci-Fi
6679,Revolution OS (2001),Documentary
6683,Fire (1996),Drama
6684,Death in Venice (Morte a Venezia) (1971),Drama
6684,Death in Venice (Morte a Venezia) (1971),Romance
6686,"Medallion, The (2003)",Action
6686,"Medallion, The (2003)",Comedy
6686,"Medallion, The (2003)",Crime
6686,"Medallion, The (2003)",Fantasy
6690,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy
6690,Don't Tempt Me (Sin noticias de Dios) (2001),Fantasy
6690,Don't Tempt Me (Sin noticias de Dios) (2001),Mystery
6695,Jeepers Creepers 2 (2003),Horror
6695,Jeepers Creepers 2 (2003),Thriller
6703,"Order, The (2003)",Horror
6703,"Order, The (2003)",Mystery
6703,"Order, The (2003)",Thriller
6706,Taking Sides (2001),Drama
6707,Cabin Fever (2002),Horror
6707,Cabin Fever (2002),Thriller
6708,Matchstick Men (2003),Comedy
6708,Matchstick Men (2003),Crime
6708,Matchstick Men (2003),Drama
6709,Once Upon a Time in Mexico (2003),Action
6709,Once Upon a Time in Mexico (2003),Adventure
6709,Once Upon a Time in Mexico (2003),Crime
6709,Once Upon a Time in Mexico (2003),Thriller
6710,Dummy (2002),Comedy
6710,Dummy (2002),Drama
6710,Dummy (2002),Romance
6711,Lost in Translation (2003),Comedy
6711,Lost in Translation (2003),Drama
6711,Lost in Translation (2003),Romance
6713,Millennium Actress (Sennen joyû) (2001),Animation
6713,Millennium Actress (Sennen joyû) (2001),Drama
6713,Millennium Actress (Sennen joyû) (2001),Romance
6718,Gotcha! (1985),Comedy
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Adventure
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Drama
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Romance
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
6724,Paper Moon (1973),Comedy
6724,Paper Moon (1973),Crime
6724,Paper Moon (1973),Drama
6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure
6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Musical
6728,"Ugly American, The (1963)",Drama
6730,Convoy (1978),Action
6730,Convoy (1978),Comedy
6730,Convoy (1978),Drama
6731,Day of the Dead (1985),Horror
6731,Day of the Dead (1985),Sci-Fi
6731,Day of the Dead (1985),Thriller
6732,"Hello, Dolly! (1969)",Comedy
6732,"Hello, Dolly! (1969)",Musical
6732,"Hello, Dolly! (1969)",Romance
6735,"Rose, The (1979)",Drama
6739,At War with the Army (1950),Comedy
6739,At War with the Army (1950),Musical
6739,At War with the Army (1950),Romance
6743,Jungle Book (1942),Adventure
6743,Jungle Book (1942),Fantasy
6744,Once Bitten (1985),Comedy
6744,Once Bitten (1985),Horror
6748,"Brood, The (1979)",Horror
6751,Cold Creek Manor (2003),Drama
6751,Cold Creek Manor (2003),Thriller
6753,Secondhand Lions (2003),Children
6753,Secondhand Lions (2003),Comedy
6753,Secondhand Lions (2003),Drama
6754,Underworld (2003),Action
6754,Underworld (2003),Fantasy
6754,Underworld (2003),Horror
6755,Bubba Ho-tep (2002),Comedy
6755,Bubba Ho-tep (2002),Horror
6757,Demonlover (2002),Crime
6757,Demonlover (2002),Drama
6757,Demonlover (2002),Mystery
6757,Demonlover (2002),Thriller
6760,In This World (2002),Adventure
6760,In This World (2002),Drama
6762,Yossi & Jagger (2002),Drama
6762,Yossi & Jagger (2002),Romance
6763,Duplex (2003),Comedy
6763,Duplex (2003),Crime
6764,"Rundown, The (2003)",Action
6764,"Rundown, The (2003)",Adventure
6764,"Rundown, The (2003)",Comedy
6765,Under the Tuscan Sun (2003),Comedy
6765,Under the Tuscan Sun (2003),Drama
6765,Under the Tuscan Sun (2003),Romance
6768,Luther (2003),Drama
6769,Mambo Italiano (2003),Comedy
6770,My Life Without Me (2003),Drama
6770,My Life Without Me (2003),Romance
6771,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),Comedy
6772,To Be and to Have (Être et avoir) (2002),Documentary
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Comedy
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Fantasy
6774,Videodrome (1983),Fantasy
6774,Videodrome (1983),Horror
6774,Videodrome (1983),Sci-Fi
6774,Videodrome (1983),Thriller
6776,Lagaan: Once Upon a Time in India (2001),Comedy
6776,Lagaan: Once Upon a Time in India (2001),Drama
6776,Lagaan: Once Upon a Time in India (2001),Musical
6776,Lagaan: Once Upon a Time in India (2001),Romance
6777,Judgment at Nuremberg (1961),Drama
6779,"Same Time, Next Year (1978)",Comedy
6779,"Same Time, Next Year (1978)",Drama
6779,"Same Time, Next Year (1978)",Romance
6780,"Brief History of Time, A (1991)",Documentary
6782,Leningrad Cowboys Go America (1989),Comedy
6782,Leningrad Cowboys Go America (1989),Musical
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy
6783,"Rules of the Game, The (La règle du jeu) (1939)",Drama
6785,Seven Brides for Seven Brothers (1954),Comedy
6785,Seven Brides for Seven Brothers (1954),Musical
6785,Seven Brides for Seven Brothers (1954),Romance
6785,Seven Brides for Seven Brothers (1954),Western
6786,Kiss of the Spider Woman (1985),Drama
6787,All the President's Men (1976),Drama
6787,All the President's Men (1976),Thriller
6788,Angie (1994),Comedy
6788,Angie (1994),Drama
6788,Angie (1994),Romance
6790,Avalon (2001),Drama
6790,Avalon (2001),Fantasy
6790,Avalon (2001),Sci-Fi
6791,Babette's Feast (Babettes gæstebud) (1987),Drama
6793,Beethoven (1992),Children
6793,Beethoven (1992),Comedy
6793,Beethoven (1992),Drama
6794,Beethoven's 2nd (1993),Children
6794,Beethoven's 2nd (1993),Comedy
6796,Boyz N the Hood (1991),Crime
6796,Boyz N the Hood (1991),Drama
6797,Bugsy (1991),Crime
6797,Bugsy (1991),Drama
6798,Bugsy Malone (1976),Children
6798,Bugsy Malone (1976),Comedy
6798,Bugsy Malone (1976),Crime
6798,Bugsy Malone (1976),Musical
6800,Cobra (1986),Action
6800,Cobra (1986),Crime
6803,Phenomena (a.k.a. Creepers) (1985),Horror
6803,Phenomena (a.k.a. Creepers) (1985),Mystery
6803,Phenomena (a.k.a. Creepers) (1985),Thriller
6806,Time and Tide (Seunlau Ngaklau) (2000),Action
6806,Time and Tide (Seunlau Ngaklau) (2000),Crime
6806,Time and Tide (Seunlau Ngaklau) (2000),Thriller
6807,Monty Python's The Meaning of Life (1983),Comedy
6808,Where Eagles Dare (1968),Action
6808,Where Eagles Dare (1968),Adventure
6808,Where Eagles Dare (1968),War
6810,Sleeping with the Enemy (1991),Drama
6810,Sleeping with the Enemy (1991),Thriller
6811,PCU (1994),Comedy
6812,"Rookie, The (1990)",Action
6812,"Rookie, The (1990)",Comedy
6812,"Rookie, The (1990)",Thriller
6813,"Ghost and Mr. Chicken, The (1966)",Comedy
6813,"Ghost and Mr. Chicken, The (1966)",Romance
6814,City Heat (1984),Action
6814,City Heat (1984),Comedy
6816,Three O'Clock High (1987),Comedy
6818,Come and See (Idi i smotri) (1985),Drama
6818,Come and See (Idi i smotri) (1985),War
6820,Ginger Snaps (2000),Drama
6820,Ginger Snaps (2000),Horror
6820,Ginger Snaps (2000),Thriller
6822,"Ballad of Little Jo, The (1993)",Drama
6822,"Ballad of Little Jo, The (1993)",Western
6826,"Shakiest Gun in the West, The (1968)",Comedy
6826,"Shakiest Gun in the West, The (1968)",Western
6827,It's Pat (1994),Comedy
6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",Drama
6829,"Gun in Betty Lou's Handbag, The (1992)",Comedy
6829,"Gun in Betty Lou's Handbag, The (1992)",Mystery
6830,Sudden Fear (1952),Film-Noir
6830,Sudden Fear (1952),Horror
6830,Sudden Fear (1952),Thriller
6832,Regarding Henry (1991),Drama
6835,Alien Contamination (1980),Action
6835,Alien Contamination (1980),Horror
6835,Alien Contamination (1980),Sci-Fi
6840,"Hospital, The (1971)",Comedy
6840,"Hospital, The (1971)",Drama
6850,Leap of Faith (1992),Comedy
6850,Leap of Faith (1992),Drama
6851,"Gas, Food, Lodging (1992)",Drama
6851,"Gas, Food, Lodging (1992)",Romance
6852,In Cold Blood (1967),Crime
6852,In Cold Blood (1967),Drama
6856,Yankee Doodle Dandy (1942),Drama
6856,Yankee Doodle Dandy (1942),Musical
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Adventure
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Animation
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Fantasy
6858,Knife in the Water (Nóz w wodzie) (1962),Drama
6862,Out of Time (2003),Crime
6862,Out of Time (2003),Drama
6862,Out of Time (2003),Thriller
6863,School of Rock (2003),Comedy
6863,School of Rock (2003),Musical
6864,"Concert for George, The (2003)",Documentary
6864,"Concert for George, The (2003)",Musical
6867,"Station Agent, The (2003)",Comedy
6867,"Station Agent, The (2003)",Drama
6868,Wonderland (2003),Crime
6868,Wonderland (2003),Drama
6868,Wonderland (2003),Mystery
6868,Wonderland (2003),Thriller
6869,Bus 174 (Ônibus 174) (2002),Crime
6869,Bus 174 (Ônibus 174) (2002),Documentary
6870,Mystic River (2003),Crime
6870,Mystic River (2003),Drama
6870,Mystic River (2003),Mystery
6872,"House of the Dead, The (2003)",Action
6872,"House of the Dead, The (2003)",Horror
6873,Intolerable Cruelty (2003),Comedy
6873,Intolerable Cruelty (2003),Romance
6874,Kill Bill: Vol. 1 (2003),Action
6874,Kill Bill: Vol. 1 (2003),Crime
6874,Kill Bill: Vol. 1 (2003),Thriller
6875,Dopamine (2003),Comedy
6875,Dopamine (2003),Drama
6875,Dopamine (2003),Romance
6877,Girls Will Be Girls (2003),Comedy
6879,Runaway Jury (2003),Drama
6879,Runaway Jury (2003),Thriller
6880,"Texas Chainsaw Massacre, The (2003)",Horror
6881,Pieces of April (2003),Comedy
6881,Pieces of April (2003),Drama
6883,Sylvia (2003),Drama
6883,Sylvia (2003),Romance
6884,Veronica Guerin (2003),Crime
6884,Veronica Guerin (2003),Drama
6884,Veronica Guerin (2003),Thriller
6885,In the Cut (2003),Crime
6885,In the Cut (2003),Drama
6885,In the Cut (2003),Mystery
6885,In the Cut (2003),Romance
6885,In the Cut (2003),Thriller
6887,Radio (2003),Drama
6888,Scary Movie 3 (2003),Comedy
6888,Scary Movie 3 (2003),Horror
6889,Brother Bear (2003),Adventure
6889,Brother Bear (2003),Animation
6889,Brother Bear (2003),Children
6890,Elephant (2003),Drama
6892,"Singing Detective, The (2003)",Comedy
6892,"Singing Detective, The (2003)",Drama
6892,"Singing Detective, The (2003)",Musical
6892,"Singing Detective, The (2003)",Mystery
6893,"Italian Job, The (1969)",Action
6893,"Italian Job, The (1969)",Comedy
6893,"Italian Job, The (1969)",Crime
6896,Shoah (1985),Documentary
6896,Shoah (1985),War
6898,Sweet Sixteen (2002),Drama
6902,Interstate 60 (2002),Adventure
6902,Interstate 60 (2002),Comedy
6902,Interstate 60 (2002),Drama
6902,Interstate 60 (2002),Fantasy
6902,Interstate 60 (2002),Mystery
6902,Interstate 60 (2002),Sci-Fi
6902,Interstate 60 (2002),Thriller
6906,That Was Then... This Is Now (1985),Drama
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
6918,"Unvanquished, The (Aparajito) (1957)",Drama
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Thriller
6927,"Human Stain, The (2003)",Drama
6927,"Human Stain, The (2003)",Romance
6927,"Human Stain, The (2003)",Thriller
6930,Girlhood (2003),Documentary
6932,Shattered Glass (2003),Crime
6932,Shattered Glass (2003),Drama
6934,"Matrix Revolutions, The (2003)",Action
6934,"Matrix Revolutions, The (2003)",Adventure
6934,"Matrix Revolutions, The (2003)",Sci-Fi
6934,"Matrix Revolutions, The (2003)",Thriller
6934,"Matrix Revolutions, The (2003)",IMAX
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6936,Elf (2003),Children
6936,Elf (2003),Comedy
6936,Elf (2003),Fantasy
6940,In My Skin (Dans ma Peau) (2002),Drama
6942,Love Actually (2003),Comedy
6942,Love Actually (2003),Drama
6942,Love Actually (2003),Romance
6944,Father of the Bride (1991),Comedy
6945,My Architect: A Son's Journey (2003),Documentary
6947,Master and Commander: The Far Side of the World (2003),Adventure
6947,Master and Commander: The Far Side of the World (2003),Drama
6947,Master and Commander: The Far Side of the World (2003),War
6950,"Missing, The (2003)",Adventure
6950,"Missing, The (2003)",Thriller
6950,"Missing, The (2003)",Western
6951,"Cat in the Hat, The (2003)",Children
6951,"Cat in the Hat, The (2003)",Comedy
6952,Gothika (2003),Horror
6952,Gothika (2003),Thriller
6953,21 Grams (2003),Crime
6953,21 Grams (2003),Drama
6953,21 Grams (2003),Mystery
6953,21 Grams (2003),Romance
6953,21 Grams (2003),Thriller
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Crime
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Drama
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Mystery
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Romance
6957,Bad Santa (2003),Comedy
6957,Bad Santa (2003),Crime
6958,"Haunted Mansion, The (2003)",Children
6958,"Haunted Mansion, The (2003)",Comedy
6958,"Haunted Mansion, The (2003)",Fantasy
6958,"Haunted Mansion, The (2003)",Horror
6959,Timeline (2003),Action
6959,Timeline (2003),Adventure
6959,Timeline (2003),Sci-Fi
6961,Damage (Fatale) (1992),Drama
6963,Devil's Playground (2002),Documentary
6964,Dance with a Stranger (1985),Crime
6964,Dance with a Stranger (1985),Drama
6964,Dance with a Stranger (1985),Thriller
6966,Darkman (1990),Action
6966,Darkman (1990),Crime
6966,Darkman (1990),Fantasy
6966,Darkman (1990),Sci-Fi
6966,Darkman (1990),Thriller
6970,Desk Set (1957),Comedy
6970,Desk Set (1957),Romance
6971,Europa (Zentropa) (1991),Drama
6971,Europa (Zentropa) (1991),Thriller
6974,"Freshman, The (1990)",Comedy
6974,"Freshman, The (1990)",Crime
6975,Funny Games (1997),Drama
6975,Funny Games (1997),Horror
6975,Funny Games (1997),Thriller
6977,New Jack City (1991),Action
6977,New Jack City (1991),Crime
6977,New Jack City (1991),Drama
6978,Slacker (1991),Comedy
6978,Slacker (1991),Drama
6979,WarGames (1983),Drama
6979,WarGames (1983),Sci-Fi
6979,WarGames (1983),Thriller
6981,"Ordet (Word, The) (1955)",Drama
6982,Forbidden Games (Jeux interdits) (1952),Drama
6982,Forbidden Games (Jeux interdits) (1952),War
6983,Jane Eyre (1944),Drama
6983,Jane Eyre (1944),Romance
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6986,Ben-Hur: A Tale of the Christ (1925),Adventure
6986,Ben-Hur: A Tale of the Christ (1925),Drama
6986,Ben-Hur: A Tale of the Christ (1925),Romance
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Fantasy
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Horror
6989,Gorky Park (1983),Crime
6989,Gorky Park (1983),Drama
6989,Gorky Park (1983),Thriller
6990,The Great Train Robbery (1978),Action
6990,The Great Train Robbery (1978),Adventure
6990,The Great Train Robbery (1978),Comedy
6990,The Great Train Robbery (1978),Crime
6990,The Great Train Robbery (1978),Drama
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Drama
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Romance
6992,Guarding Tess (1994),Comedy
6992,Guarding Tess (1994),Drama
6993,Hannah and Her Sisters (1986),Comedy
6993,Hannah and Her Sisters (1986),Drama
6993,Hannah and Her Sisters (1986),Romance
6995,Hercules in New York (1970),Action
6995,Hercules in New York (1970),Comedy
6995,Hercules in New York (1970),Fantasy
6996,Highlander II: The Quickening (1991),Action
6996,Highlander II: The Quickening (1991),Sci-Fi
6997,Hoffa (1992),Crime
6997,Hoffa (1992),Drama
6999,Housesitter (1992),Comedy
6999,Housesitter (1992),Romance
7000,Hudson Hawk (1991),Action
7000,Hudson Hawk (1991),Adventure
7000,Hudson Hawk (1991),Comedy
7001,Invasion of the Body Snatchers (1978),Horror
7001,Invasion of the Body Snatchers (1978),Mystery
7001,Invasion of the Body Snatchers (1978),Sci-Fi
7001,Invasion of the Body Snatchers (1978),Thriller
7002,Mindwalk (1990),Drama
7003,Kafka (1991),Comedy
7003,Kafka (1991),Drama
7003,Kafka (1991),Mystery
7003,Kafka (1991),Sci-Fi
7003,Kafka (1991),Thriller
7004,Kindergarten Cop (1990),Action
7004,Kindergarten Cop (1990),Comedy
7004,Kindergarten Cop (1990),Crime
7004,Kindergarten Cop (1990),Thriller
7005,King Ralph (1991),Comedy
7007,"Last Boy Scout, The (1991)",Action
7007,"Last Boy Scout, The (1991)",Comedy
7007,"Last Boy Scout, The (1991)",Crime
7007,"Last Boy Scout, The (1991)",Drama
7007,"Last Boy Scout, The (1991)",Thriller
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Romance
7009,Lorenzo's Oil (1992),Drama
7010,"Lover, The (Amant, L') (1992)",Drama
7010,"Lover, The (Amant, L') (1992)",Romance
7011,"Bullfighter, The (Matador) (1986)",Comedy
7011,"Bullfighter, The (Matador) (1986)",Crime
7011,"Bullfighter, The (Matador) (1986)",Drama
7012,Mr. Destiny (1990),Comedy
7012,Mr. Destiny (1990),Fantasy
7013,"Night of the Hunter, The (1955)",Drama
7013,"Night of the Hunter, The (1955)",Film-Noir
7013,"Night of the Hunter, The (1955)",Thriller
7016,Over the Top (1987),Action
7016,Over the Top (1987),Drama
7017,Passenger 57 (1992),Action
7017,Passenger 57 (1992),Thriller
7018,Presumed Innocent (1990),Crime
7018,Presumed Innocent (1990),Drama
7018,Presumed Innocent (1990),Thriller
7020,Proof (1991),Comedy
7020,Proof (1991),Drama
7020,Proof (1991),Romance
7022,Battle Royale (Batoru rowaiaru) (2000),Action
7022,Battle Royale (Batoru rowaiaru) (2000),Drama
7022,Battle Royale (Batoru rowaiaru) (2000),Horror
